"foreign_language","race","sex","wealth","educ","log_wealth","log_educ"
0,1,1,97000,16,11.4824662574855,2.77258872223978
0,1,2,4661667,16,15.3548836674553,2.77258872223978
0,1,1,564550,19,13.2437842326087,2.94443897916644
0,1,1,16449398,19,16.6157994387613,2.94443897916644
0,1,1,16449398,18,16.6157994387613,2.89037175789616
0,1,1,1695000,20,14.3431932987967,2.99573227355399
0,1,1,5104627,20,15.4456579412895,2.99573227355399
0,1,2,29500,15,10.2921455423279,2.70805020110221
0,0,2,24700,12,10.1145585226161,2.484906649788
0,1,2,1922000,16,14.4688768685124,2.77258872223978
0,0,1,500,12,6.21460809842219,2.484906649788
0,1,1,1043500,12,13.8580910054994,2.484906649788
0,1,1,107050,12,11.5810512940178,2.484906649788
0,1,1,129300,12,11.7698905647599,2.484906649788
0,1,1,679600,12,13.4292596687799,2.484906649788
0,1,2,116000,12,11.6613454700885,2.484906649788
0,1,2,560000,19,13.2356920627113,2.94443897916644
0,1,2,173000,12,12.0610468734799,2.484906649788
0,1,2,217000,16,12.2876526325226,2.77258872223978
0,1,1,6000,12,8.69951474821019,2.484906649788
0,1,2,542200,16,13.2033902160467,2.77258872223978
0,1,2,764500,16,13.5469773043513,2.77258872223978
0,1,1,943000,12,13.7568215616156,2.484906649788
0,1,1,1285000,16,14.0662692763115,2.77258872223978
0,1,1,299600,12,12.6102035306252,2.484906649788
1,1,1,985600,18,13.8010058717614,2.89037175789616
0,1,2,313800,13,12.6565111192811,2.56494935746154
0,1,1,508000,14,13.1382367265606,2.63905732961526
0,1,2,158500,19,11.9735098722995,2.94443897916644
0,1,1,16449398,18,16.6157994387613,2.89037175789616
0,1,1,2010500,16,14.5138940053195,2.77258872223978
0,1,2,1233500,16,14.0253662149515,2.77258872223978
0,1,1,404000,17,12.9091701569433,2.83321334405622
0,1,1,202000,20,12.2160229763833,2.99573227355399
1,1,1,545800,14,13.2100078872564,2.63905732961526
0,1,2,1232400,15,14.0244740457047,2.70805020110221
0,1,1,11200,12,9.32366905728319,2.484906649788
0,1,2,430000,13,12.9715404876697,2.56494935746154
0,0,2,97000,19,11.4824662574855,2.94443897916644
1,1,1,2232000,19,14.6184086024833,2.94443897916644
0,1,2,366000,12,12.8103886123835,2.484906649788
0,1,2,4376627,16,15.2917888943558,2.77258872223978
0,1,2,820000,18,13.6170596192404,2.89037175789616
0,1,2,530240,12,13.1810850132203,2.484906649788
0,1,1,308200,12,12.6385042018682,2.484906649788
0,1,1,2834627,12,14.857420916823,2.484906649788
0,1,2,576500,14,13.2647306186913,2.63905732961526
0,1,1,64499,12,11.0744049987877,2.484906649788
0,1,2,230500,12,12.3480061414188,2.484906649788
0,1,1,2712000,20,14.8131969280424,2.99573227355399
0,0,1,5500,9,8.61250337122056,2.19722457733622
0,1,1,2615000,16,14.7767746554812,2.77258872223978
0,1,2,685100,20,13.437320091991,2.99573227355399
0,1,2,1069600,19,13.8827953047699,2.94443897916644
0,1,2,1131000,14,13.9386127550983,2.63905732961526
0,1,2,1050000,13,13.8643007221337,2.56494935746154
0,1,1,1290800,16,14.0707727391599,2.77258872223978
0,1,1,950500,20,13.7647434409106,2.99573227355399
0,1,2,714100,16,13.4787782875372,2.77258872223978
0,1,2,1163000,18,13.9665134315008,2.89037175789616
0,1,2,1089500,16,13.9012294333668,2.77258872223978
0,0,1,15000,15,9.61580548008435,2.70805020110221
0,0,2,221800,17,12.3095313538984,2.83321334405622
0,0,1,278000,12,12.5353763926728,2.484906649788
0,0,2,10000,16,9.21034037197618,2.77258872223978
0,1,2,164000,12,12.0076217068063,2.484906649788
0,0,1,133000,12,11.7981044072039,2.484906649788
0,0,1,1270,12,7.14677217945264,2.484906649788
1,1,1,979000,13,13.7942869215126,2.56494935746154
1,1,2,1800,13,7.49554194388426,2.56494935746154
0,1,1,46400,12,10.7450547382143,2.484906649788
0,1,2,876400,16,13.6835778867034,2.77258872223978
1,1,1,105011,10,11.5618203855573,2.30258509299405
0,1,2,160000,18,11.982929094216,2.89037175789616
0,1,2,23400,10,10.0604913013458,2.30258509299405
0,1,1,512500,12,13.1470559899947,2.484906649788
0,1,2,45000,14,10.7144177687525,2.63905732961526
0,1,2,848000,16,13.650635914774,2.77258872223978
0,1,1,77500,12,11.2580332153414,2.484906649788
0,1,1,2000,14,7.60090245954208,2.63905732961526
0,1,1,1300000,18,14.0778748224318,2.89037175789616
0,1,1,53500,15,10.8874369328841,2.70805020110221
0,1,2,21250,19,9.96411217435256,2.94443897916644
0,1,1,16449398,20,16.6157994387613,2.99573227355399
0,1,2,794000,20,13.5848387402293,2.99573227355399
0,1,2,4348857,16,15.2854236099171,2.77258872223978
0,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,2,508500,18,13.1392204944708,2.89037175789616
1,1,1,611300,12,13.3233431160168,2.484906649788
0,1,1,2173000,18,14.5916192592386,2.89037175789616
0,1,1,2030500,14,14.5237926261085,2.63905732961526
0,1,1,623654,12,13.3433510063872,2.484906649788
0,0,2,95650,16,11.4684509748684,2.77258872223978
0,1,1,384000,12,12.8583978315699,2.484906649788
0,0,1,109000,20,11.5991031612113,2.99573227355399
0,0,1,61900,17,11.0332754586727,2.83321334405622
0,0,1,70100,13,11.1576780730227,2.56494935746154
0,0,2,18000,17,9.7981270368783,2.83321334405622
0,1,1,2000,12,7.60090245954208,2.484906649788
0,1,1,316000,13,12.663497492569,2.56494935746154
0,1,2,425500,16,12.9610202269956,2.77258872223978
0,1,2,58700,16,10.9801950058162,2.77258872223978
0,1,1,411500,16,12.9275642990993,2.77258872223978
0,1,2,326600,12,12.6964914595185,2.484906649788
0,1,1,11000,12,9.30565055178051,2.484906649788
0,1,2,1978227,14,14.4977115469663,2.63905732961526
0,1,1,415000,14,12.9360337992128,2.63905732961526
1,1,2,300500,13,12.6132030329574,2.56494935746154
0,1,2,1001000,18,13.8165100582974,2.89037175789616
1,1,2,97179,16,11.4843099177238,2.77258872223978
0,1,2,2346000,16,14.6682223081956,2.77258872223978
0,1,2,1953000,19,14.4848772098588,2.94443897916644
0,1,2,1218050,16,14.0127617773125,2.77258872223978
0,1,1,696000,17,13.4531049393166,2.83321334405622
0,1,2,119500,13,11.6910716503537,2.56494935746154
0,1,2,25700,12,10.1542462708833,2.484906649788
0,1,2,1260500,12,14.0470190256101,2.484906649788
0,0,2,34950,12,10.461673747662,2.484906649788
0,1,2,294000,12,12.5913350463208,2.484906649788
0,1,1,111100,12,11.6181859756277,2.484906649788
0,1,2,835000,12,13.635187003833,2.484906649788
0,1,2,735150,12,13.5078298390058,2.484906649788
0,1,2,97000,14,11.4824662574855,2.63905732961526
0,1,2,162798,14,12.0002654474628,2.63905732961526
0,1,2,415800,18,12.9379596544061,2.89037175789616
0,1,1,1600,14,7.37775890822787,2.63905732961526
0,1,1,77500,16,11.2580332153414,2.77258872223978
0,1,1,385000,16,12.8609986132699,2.77258872223978
0,1,1,1336000,16,14.1051906330787,2.77258872223978
1,1,2,1494800,12,14.2175029765935,2.484906649788
0,1,1,937700,15,13.7511853474077,2.70805020110221
1,1,2,827000,18,13.6255599740058,2.89037175789616
0,1,1,1227000,12,14.020082723693,2.484906649788
0,1,1,172000,12,12.0552497557956,2.484906649788
0,1,2,585700,12,13.2805629920779,2.484906649788
0,1,2,556500,15,13.2294224496977,2.70805020110221
1,1,2,3130,14,8.0487882835342,2.63905732961526
0,1,1,522000,12,13.1654228668648,2.484906649788
0,1,1,1146000,12,13.9517881762568,2.484906649788
0,1,2,45600,14,10.7276629955025,2.63905732961526
1,1,1,1126000,13,13.9341820876818,2.56494935746154
0,1,2,1587000,14,14.2773559995085,2.63905732961526
0,1,2,377500,12,12.8413258476712,2.484906649788
1,1,1,605000,15,13.312983737013,2.70805020110221
0,1,1,159900,12,11.982303898822,2.484906649788
1,1,1,755000,12,13.5344730282312,2.484906649788
0,1,1,202000,12,12.2160229763833,2.484906649788
0,1,2,1829190,14,14.4193838038803,2.63905732961526
0,1,1,153400,15,11.9408041679153,2.70805020110221
1,1,1,16449398,18,16.6157994387613,2.89037175789616
0,1,2,970000,14,13.7850513504796,2.63905732961526
0,1,2,1137000,16,13.9439037727327,2.77258872223978
0,1,1,248000,12,12.4211840251471,2.484906649788
0,1,2,653200,12,13.3896386400784,2.484906649788
0,1,1,6300,12,8.74830491237962,2.484906649788
0,1,1,919500,18,13.7315853230265,2.89037175789616
0,1,1,111200,12,11.6190856607986,2.484906649788
0,1,1,131200,14,11.7844781554921,2.63905732961526
0,1,2,9000,12,9.10497985631836,2.484906649788
0,1,2,1596000,12,14.2830110569919,2.484906649788
0,1,1,230500,16,12.3480061414188,2.77258872223978
0,1,2,3489857,13,15.0653713191271,2.56494935746154
1,1,2,224500,12,12.3216309861644,2.484906649788
0,1,2,205500,12,12.2332013129184,2.484906649788
1,0,1,82000,12,11.3144745262464,2.484906649788
0,0,1,5000,9,8.51719319141624,2.19722457733622
0,0,1,900,11,6.80239476332431,2.39789527279837
1,0,2,148000,14,11.9049675527463,2.63905732961526
0,0,2,3000,15,8.00636756765025,2.70805020110221
0,1,2,63800,12,11.0635084693329,2.484906649788
0,1,1,208000,12,12.2452933586835,2.484906649788
0,1,2,2415200,16,14.6972926573748,2.77258872223978
0,1,2,1337000,16,14.1059388560841,2.77258872223978
0,1,1,20000,12,9.90348755253613,2.484906649788
0,1,2,268500,10,12.5006061929311,2.30258509299405
0,1,2,1030000,12,13.8450693602058,2.484906649788
0,1,2,472000,12,13.0647342645677,2.484906649788
0,1,2,1984500,17,14.5008775512053,2.83321334405622
0,1,1,78000,12,11.2644641056717,2.484906649788
0,1,2,269000,12,12.502466658584,2.484906649788
1,1,1,99693,12,11.5098507428532,2.484906649788
0,1,2,407100,12,12.9168141344911,2.484906649788
0,1,2,871000,12,13.6773972558346,2.484906649788
0,1,1,97000,14,11.4824662574855,2.63905732961526
0,1,2,372000,12,12.8266491332553,2.484906649788
0,1,1,771000,12,13.5554436525455,2.484906649788
0,1,2,343000,12,12.7454857261481,2.484906649788
0,1,2,695000,12,13.4516671245469,2.484906649788
0,1,1,645000,12,13.3770055957779,2.484906649788
0,1,2,208800,12,12.2491321349906,2.484906649788
0,1,1,705500,12,13.466662050275,2.484906649788
0,1,1,369000,12,12.8185519230227,2.484906649788
0,1,1,1299500,16,14.0774901330637,2.77258872223978
0,1,1,795000,18,13.5860973936365,2.89037175789616
0,1,1,1019500,19,13.8348228689966,2.94443897916644
0,1,2,107550,12,11.5857111346959,2.484906649788
0,1,2,163200,13,12.0027317215121,2.56494935746154
1,1,1,892400,14,13.7016697415405,2.63905732961526
1,1,1,1167000,18,13.9699469112687,2.89037175789616
0,1,1,483000,12,13.0877719326347,2.484906649788
0,1,1,248800,13,12.4244046398472,2.56494935746154
0,1,1,215500,12,12.2807161885259,2.484906649788
0,1,1,353000,12,12.7742233359154,2.484906649788
0,1,1,5109937,12,15.4466976333368,2.484906649788
0,1,2,527000,14,13.1749558275235,2.63905732961526
1,1,1,3000750,12,14.9143728153876,2.484906649788
0,1,2,158323,16,11.972392529061,2.77258872223978
0,1,1,650244,13,13.385102956048,2.56494935746154
0,1,2,734700,12,13.5072175316084,2.484906649788
0,1,2,45520,12,10.7259070688002,2.484906649788
0,1,2,481654,13,13.0849812929369,2.56494935746154
0,1,1,432859,16,12.9781673188501,2.77258872223978
0,1,2,186000,14,12.1335019526953,2.63905732961526
0,1,2,1503,15,7.31521838975297,2.70805020110221
0,1,2,1725000,12,14.3607376084476,2.484906649788
0,1,2,318200,19,12.6704353948858,2.94443897916644
0,1,1,335000,16,12.7218858108072,2.77258872223978
0,1,2,1488000,16,14.2129434943752,2.77258872223978
0,1,1,290000,18,12.5776362019627,2.89037175789616
0,1,1,636500,12,13.3637396969796,2.484906649788
0,1,1,2125500,16,14.569517626781,2.77258872223978
1,1,2,607000,16,13.3162840700416,2.77258872223978
1,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,2,255000,17,12.4490188241406,2.83321334405622
0,1,1,777000,12,13.5631956293498,2.484906649788
0,1,1,1509500,17,14.227289028129,2.83321334405622
0,1,2,495100,15,13.1125150413495,2.70805020110221
0,1,2,1300,12,7.17011954344963,2.484906649788
0,1,2,653000,12,13.3893324082586,2.484906649788
1,1,2,826200,12,13.6245921539448,2.484906649788
1,1,1,17800,9,9.78695373628018,2.19722457733622
0,1,1,15000,12,9.61580548008435,2.484906649788
0,1,2,95926,12,11.4713323398719,2.484906649788
0,1,2,295000,12,12.594730635322,2.484906649788
1,1,2,1312000,16,14.0870632484862,2.77258872223978
0,1,2,70,10,4.24849524204936,2.30258509299405
0,1,2,214550,12,12.2762980904197,2.484906649788
1,1,1,105999,12,11.5711849390874,2.484906649788
0,1,2,3000,12,8.00636756765025,2.484906649788
1,1,1,5000,12,8.51719319141624,2.484906649788
0,1,2,423000,14,12.9551274580284,2.63905732961526
0,1,1,230000,19,12.3458345879053,2.94443897916644
0,1,1,3640000,16,15.1074942396129,2.77258872223978
0,1,2,729800,16,13.5005258029845,2.77258872223978
0,1,2,221200,16,12.3068225486303,2.77258872223978
0,1,1,993000,16,13.8084859430273,2.77258872223978
0,1,2,846300,18,13.6486291856582,2.89037175789616
0,1,1,16449398,16,16.6157994387613,2.77258872223978
0,1,1,1339500,16,14.1078069679668,2.77258872223978
0,1,2,2687148,16,14.8039909660957,2.77258872223978
0,1,1,16449398,20,16.6157994387613,2.99573227355399
0,1,1,5000,9,8.51719319141624,2.19722457733622
0,1,1,484500,12,13.090872710313,2.484906649788
0,0,2,130000,12,11.7752897294377,2.484906649788
0,0,2,2500,12,7.82404601085629,2.484906649788
0,1,2,782000,14,13.5696100195274,2.63905732961526
0,1,1,33800,13,10.4282160814711,2.56494935746154
0,1,1,650000,16,13.3847276418718,2.77258872223978
0,1,1,777000,12,13.5631956293498,2.484906649788
0,1,2,660492,16,13.4007402908348,2.77258872223978
0,1,1,284200,14,12.5574334946451,2.63905732961526
0,1,1,492355,16,13.1069552800017,2.77258872223978
0,1,2,94000,16,11.4510500612521,2.77258872223978
0,1,2,395000,12,12.8866410438833,2.484906649788
0,1,1,221308,12,12.3073106754083,2.484906649788
0,1,1,433000,12,12.9784930069846,2.484906649788
0,1,1,930,12,6.8351845861473,2.484906649788
0,1,2,2000,14,7.60090245954208,2.63905732961526
0,1,2,1028600,14,13.843709212323,2.63905732961526
0,1,1,5500,12,8.61250337122056,2.484906649788
0,1,2,692800,15,13.4484966362304,2.70805020110221
0,1,2,673154,12,13.4197294086017,2.484906649788
0,1,2,369550,12,12.820041328213,2.484906649788
0,1,2,472000,12,13.0647342645677,2.484906649788
0,1,2,7000,12,8.85366542803745,2.484906649788
0,1,2,710000,12,13.4730202490175,2.484906649788
0,1,2,193400,12,12.1725158620013,2.484906649788
1,1,1,157800,16,11.9690836873939,2.77258872223978
0,1,1,80000,12,11.289781913656,2.484906649788
0,1,2,220200,12,12.3022915032707,2.484906649788
0,1,2,635000,12,13.3613802778748,2.484906649788
0,1,1,1149000,18,13.9544025568309,2.89037175789616
0,1,1,117000,12,11.6699292137799,2.484906649788
0,1,1,564000,12,13.2428095304802,2.484906649788
0,1,2,2300,9,7.74066440191724,2.19722457733622
0,1,2,10702,7,9.27818591887125,1.94591014905531
0,1,2,54900,14,10.9132686274976,2.63905732961526
0,1,2,93964,12,11.4506670091737,2.484906649788
0,1,2,358000,16,12.7882882653828,2.77258872223978
0,1,1,140500,12,11.8529627677559,2.484906649788
0,1,1,245000,12,12.4090134895269,2.484906649788
0,1,2,3884800,17,15.1725820604073,2.83321334405622
0,1,1,358000,12,12.7882882653828,2.484906649788
0,1,2,3240000,16,14.9910838877685,2.77258872223978
0,1,2,32500,12,10.3889953683178,2.484906649788
0,1,2,482900,14,13.0875648718616,2.63905732961526
0,1,2,172100,16,12.0558309821996,2.77258872223978
0,1,2,18875,12,9.84559357411723,2.484906649788
0,1,2,3217000,16,14.9839598062212,2.77258872223978
0,1,1,3981250,17,15.1971063983026,2.83321334405622
0,1,2,16449398,15,16.6157994387613,2.70805020110221
1,1,2,308500,13,12.6394771223276,2.56494935746154
1,1,2,56000,14,10.9331069697173,2.63905732961526
0,1,2,285000,20,12.5602444592508,2.99573227355399
0,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,2,404000,17,12.9091701569433,2.83321334405622
0,1,1,182000,12,12.1117619660589,2.484906649788
0,1,1,619300,18,13.3363450869262,2.89037175789616
0,1,2,384000,18,12.8583978315699,2.89037175789616
0,1,1,783000,16,13.5708879749729,2.77258872223978
0,1,2,373000,14,12.829333698626,2.63905732961526
0,1,1,441000,15,12.996800154429,2.70805020110221
0,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,1,16449398,16,16.6157994387613,2.77258872223978
0,1,2,477200,16,13.0756909692059,2.77258872223978
0,1,2,281000,14,12.5461099483159,2.63905732961526
0,1,1,4065000,16,15.217924300964,2.77258872223978
0,1,1,16449398,16,16.6157994387613,2.77258872223978
0,1,2,2748264,18,14.826479997579,2.89037175789616
0,1,1,981550,18,13.7968882338362,2.89037175789616
0,0,2,15200,13,9.62905070683437,2.56494935746154
0,0,2,30000,14,10.3089526606443,2.63905732961526
0,0,1,2500,12,7.82404601085629,2.484906649788
0,0,1,208520,12,12.247790238882,2.484906649788
0,1,1,1186500,16,13.986518354858,2.77258872223978
1,1,1,31100,12,10.3449630981673,2.484906649788
0,1,1,1744857,12,14.3721831618366,2.484906649788
1,1,2,249000,19,12.4252081754468,2.94443897916644
0,1,1,3923148,12,15.18240495071,2.484906649788
0,0,2,187150,9,12.1396657133326,2.19722457733622
0,1,1,1265800,12,14.0512148913233,2.484906649788
0,1,1,24000,16,10.0858091093301,2.77258872223978
0,1,2,28000,12,10.2399597891573,2.484906649788
0,1,2,204000,12,12.2258752728264,2.484906649788
0,1,2,17100,12,9.74683374249075,2.484906649788
0,1,1,72500,12,11.1913418408428,2.484906649788
0,1,1,2370000,20,14.6784005131113,2.99573227355399
0,1,2,3934627,20,15.1853266449977,2.99573227355399
0,1,2,7500,12,8.9226582995244,2.484906649788
0,1,1,50000,19,10.8197782844103,2.94443897916644
0,1,1,145900,16,11.8906767345109,2.77258872223978
0,1,1,3955200,19,15.1905417268055,2.94443897916644
0,1,1,562823,20,13.2407204704804,2.99573227355399
0,1,1,240000,18,12.3883942023241,2.89037175789616
0,1,2,1230000,14,14.0225247273486,2.63905732961526
1,1,1,394823,20,12.8861928421901,2.99573227355399
0,1,2,762000,16,13.5437018346688,2.77258872223978
1,1,1,1779000,20,14.391561966648,2.99573227355399
0,1,1,2974500,16,14.9055865156101,2.77258872223978
0,1,2,389000,16,12.8713346226006,2.77258872223978
0,1,2,702000,15,13.4616886830079,2.70805020110221
0,1,1,2000,12,7.60090245954208,2.484906649788
0,1,1,852000,15,13.6553418058115,2.70805020110221
0,1,1,1574777,16,14.2696242329159,2.77258872223978
0,1,1,666000,17,13.4090449495225,2.83321334405622
0,1,1,242500,13,12.3987569893597,2.56494935746154
0,1,2,155000,16,11.9511803959014,2.77258872223978
0,1,1,5384000,18,15.4989421503067,2.89037175789616
0,1,1,133500,16,11.8018567568224,2.77258872223978
0,1,1,491000,18,13.1041994067767,2.89037175789616
0,1,1,1843000,20,14.426905236652,2.99573227355399
0,1,2,16449398,17,16.6157994387613,2.83321334405622
0,1,1,518823,16,13.1593180635181,2.77258872223978
0,1,1,335000,15,12.7218858108072,2.70805020110221
0,1,1,1872654,16,14.4428672339824,2.77258872223978
0,1,2,1406750,17,14.1567926372955,2.83321334405622
0,1,1,1069000,18,13.8822341900072,2.89037175789616
0,1,1,15300,12,9.63560810738053,2.484906649788
0,1,1,480000,13,13.0815413828841,2.56494935746154
0,1,2,153000,13,11.9381932003746,2.56494935746154
0,1,1,24500,16,10.1064283965328,2.77258872223978
0,1,2,609725,18,13.3207633148276,2.89037175789616
0,1,2,184000,18,12.1226910365911,2.89037175789616
0,1,2,771500,18,13.5560919507854,2.89037175789616
0,1,2,266000,12,12.4912515877638,2.484906649788
1,1,1,16449398,18,16.6157994387613,2.89037175789616
1,1,1,45000,16,10.7144177687525,2.77258872223978
